record_id,source_organization,source_dataset,source_url,source_record_id,source_type,is_synthetic,date,site,industry_domain,report_type,activity,narrative_text,hazard,unsafe_act,unsafe_condition,barrier,barrier_status,potential_consequence,actual_outcome,sif_potential,sif_reason,life_saving_rule,injury_severity_actual,age,sex,naics_code,ingestion_date,schema_version,is_duplicate_group_id,is_empty_or_malformed,has_possible_pii
sif_guard_seed__OIL-00217,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00217,real_ihm_stefanini,False,2016-09-16,Real-Local_05,oil_and_gas,Incident,Metals,"Employee reports that he was monitoring the existence of a borehole of a tubing in the thermal recovery boiler of the Ustulation area, through the side window, when he was struck by projection of heated air that reached his face and right forearm.",Pressurized Systems,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00574,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00574,synthetic,True,2025-04-17,Site B - Moran,oil_and_gas,Near Miss,Confined Space Entry,No standby/rescue personnel was posted while a contract technician entered the confined space to clear a blockage. This was flagged as a high-priority observation.,Engulfment,UNKNOWN,UNKNOWN,Gas testing,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Confined Space,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00655,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00655,synthetic,True,2025-06-07,Site D - Jorajan,oil_and_gas,Near Miss,Working at Height,Scaffold inspection tag was missing but an operator used the scaffold to access elevated piping.,Dropped object,UNKNOWN,UNKNOWN,Fall protection/harness,Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00117,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00117,real_ihm_stefanini,False,2016-05-12,Real-Local_06,oil_and_gas,Incident,Metals,"On Sunday, 15, the collaborator goes to the medical center saying that he had an accident 3 days ago when he performed internal maintenance work on the heat exchangers, defined as a confined space and at risk of burning with acid. When leaving the confined space, the employee removes the protective gloves without having passed through the emergency shower; At that moment, skin contact occurs with sulfates, generating the lesion.",Chemical substances,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00198,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00198,real_ihm_stefanini,False,2016-08-25,Real-Local_03,oil_and_gas,Incident,Mining,"At times when the collaborator was performing the evacuation of inchancables from the mine, present in Strip ° 1, of Phase he notices a piece of support mesh positioned between the frame and the return belt; After several attempts to remove this mesh, with the belt in movement and using a metal rake as support, the mesh yields moving in the direction of rotation of the return belt, hitting the collaborator's hand against the metal structure, causing contusion in the left hand. At the time of the accident the employee used his leather gloves.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00100,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00100,real_ihm_stefanini,False,2016-04-22,Real-Local_05,oil_and_gas,Incident,Metals,The employee reports that he placed the air lance in the tank 1604 and then opened the manual air valve and projection of acid solution heated toward him reaching the front of the left thigh.,Pressurized Systems / Chemical Substances,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00743,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00743,synthetic,True,2025-07-30,Site B - Moran,oil_and_gas,UA,Housekeeping,Fire extinguisher signage in the corridor was found slightly faded; repainting scheduled. No further action required.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15411,False,False
sif_guard_seed__OIL-00981,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00981,synthetic,True,2026-01-18,Site B - Moran,oil_and_gas,Incident,Maintenance,Fire extinguisher signage in the corridor was found slightly faded; repainting scheduled. No further action required.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15411,False,False
sif_guard_seed__OIL-01145,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01145,synthetic,True,2026-05-01,Site B - Moran,oil_and_gas,UA,Housekeeping,Fire extinguisher signage in the corridor was found slightly faded; repainting scheduled. No further action required.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15411,False,False
sif_guard_seed__OIL-00663,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00663,synthetic,True,2025-06-11,Site A - Duliajan,oil_and_gas,UC,Working at Height,A field engineer climbed the transformer bay structure without using fall protection equipment. Fortunately no one was in the immediate vicinity at the time.,Dropped object,UNKNOWN,UNKNOWN,Scaffold inspection tag,Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01100,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01100,synthetic,True,2026-04-06,Site B - Moran,oil_and_gas,UC,Confined Space Entry,No standby/rescue personnel was posted while a rigger entered the confined space to clear a blockage. No injury occurred.,Entrapment,UNKNOWN,UNKNOWN,Rescue plan/standby,Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Confined Space,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00590,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00590,synthetic,True,2025-04-26,Site B - Moran,oil_and_gas,UA,Drilling Operations,Crane outriggers were not fully extended before a new joinee began the lift. The activity was halted and the area was made safe.,Load drop,UNKNOWN,UNKNOWN,Competent rigger/banksman,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Safe Mechanical Lifting,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00693,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00693,synthetic,True,2025-06-27,Site E - Barekuri Pipeline,oil_and_gas,UC,Drilling Operations,No competent banksman was present while a new joinee directed a crane lift. Fortunately no one was in the immediate vicinity at the time.,Load drop,UNKNOWN,UNKNOWN,Load chart compliance,Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Safe Mechanical Lifting,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-01247,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01247,synthetic,True,2026-07-10,Site A - Duliajan,oil_and_gas,UC,Housekeeping,A field engineer was found not wearing safety glasses while filing paperwork in the site office. Addressed before the shift ended.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00192,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00192,real_ihm_stefanini,False,2016-08-14,Real-Local_08,oil_and_gas,Incident,Metals,"The employee Mr. Nilton made the opening of the visit to unclog, at this moment occurred projection of hot material, occurring the accident.",Projection,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00397,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00397,real_ihm_stefanini,False,2017-05-23,Real-Local_04,oil_and_gas,Incident,Mining,"In moments when the 02 collaborators carried out the inspection of the conveyor belt No. 3 from the tail pulley when they were at the height of the load polymer No. 372, the Maslucan collaborator heard a noise where note that the belt was moving towards the tail pulley, 4 ""fragmentos mineral fragments are projected towards the access of the ramp impacting the 2 collaborators, being evacuated to the medical post.",Projection of fragments,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15435,False,False
sif_guard_seed__OIL-00398,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00398,real_ihm_stefanini,False,2017-05-23,Real-Local_04,oil_and_gas,Incident,Mining,"In moments when the 02 collaborators carried out the inspection of the conveyor belt No. 3 from the tail pulley when they were at the height of the load polymer No. 372, the Maslucan collaborator heard a noise where note that the belt was moving towards the tail pulley, 4 ""fragmentos mineral fragments are projected towards the access of the ramp impacting the 2 collaborators, being evacuated to the medical post.",Projection of fragments,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Line of Fire,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15435,False,False
sif_guard_seed__OIL-00659,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00659,synthetic,True,2025-06-09,Site C - Kumchai,oil_and_gas,UA,Maintenance,"A contract technician noted the LOTO log entry had a minor formatting error, corrected on the spot. Logged for routine follow-up.",None identified,UNKNOWN,UNKNOWN,Lockout/Tagout (LOTO),Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00899,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00899,synthetic,True,2025-11-16,Site B - Moran,oil_and_gas,Near Miss,Maintenance,Confined space entry permit was not obtained before a contract technician entered the vessel for inspection. Fortunately no one was in the immediate vicinity at the time.,Entrapment,UNKNOWN,UNKNOWN,Rescue plan/standby,Bypassed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Confined Space,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00464,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00464,synthetic,True,2025-01-25,Site B - Moran,oil_and_gas,UC,Working at Height,Scaffold tag was found slightly discolored and hard to read; replaced during routine check.,None identified,UNKNOWN,UNKNOWN,Anchor point verification,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15483,False,False
sif_guard_seed__OIL-00467,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00467,synthetic,True,2025-01-29,Site C - Kumchai,oil_and_gas,UC,Working at Height,Scaffold tag was found slightly discolored and hard to read; replaced during routine check.,None identified,UNKNOWN,UNKNOWN,Scaffold inspection tag,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15483,False,False
sif_guard_seed__OIL-01006,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01006,synthetic,True,2026-02-05,Site E - Barekuri Pipeline,oil_and_gas,Near Miss,Working at Height,Scaffold tag was found slightly discolored and hard to read; replaced during routine check.,None identified,UNKNOWN,UNKNOWN,Guardrails,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15483,False,False
sif_guard_seed__OIL-00754,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00754,synthetic,True,2025-08-08,Site B - Moran,oil_and_gas,Near Miss,Electrical Work,Isolation tag on the main isolation valve was found slightly faded and needs replacement; work was not affected. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,Lockout/Tagout (LOTO),Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00272,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00272,real_ihm_stefanini,False,2016-12-12,Real-Local_05,oil_and_gas,Incident,Metals,"Employee reports that he performed an activity in the area of ​​the Ustulación, under the coordination of Maintenance when he was hit by dust from the ustulado, causing irritation in the eye region.",Others,UNKNOWN,UNKNOWN,Unknown (not recorded in source),Unknown,UNKNOWN,UNKNOWN,No,UNKNOWN,Unmapped,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00955,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00955,synthetic,True,2025-12-30,Site D - Jorajan,oil_and_gas,Near Miss,Production Operations,Isolation point signage near the hydraulic line was partially obscured by dust; cleaned during routine round. Addressed before the shift ended.,None identified,UNKNOWN,UNKNOWN,Isolation verification,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Energy Isolation,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00433,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00433,synthetic,True,2025-01-04,Site B - Moran,oil_and_gas,Near Miss,Lifting Operations,No competent banksman was present while a maintenance crew member directed a crane lift. No injury occurred.,Rigging failure,UNKNOWN,UNKNOWN,Load chart compliance,Failed,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Safe Mechanical Lifting,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00970,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00970,synthetic,True,2026-01-10,Site D - Jorajan,oil_and_gas,UA,Scaffolding,Scaffold inspection tag was missing but a field engineer used the scaffold to access elevated piping. Fortunately no one was in the immediate vicinity at the time.,Dropped object,UNKNOWN,UNKNOWN,Guardrails,Missing,UNKNOWN,UNKNOWN,Yes,UNKNOWN,Working at Height,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00502,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00502,synthetic,True,2025-02-27,Site E - Barekuri Pipeline,oil_and_gas,Near Miss,Production Operations,A rigger observed a torn notice board sheet near the muster point; replaced during rounds. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15373,False,False
sif_guard_seed__OIL-00768,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00768,synthetic,True,2025-08-23,Site E - Barekuri Pipeline,oil_and_gas,Near Miss,Production Operations,A rigger observed a torn notice board sheet near the muster point; replaced during rounds. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15373,False,False
sif_guard_seed__OIL-01057,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-01057,synthetic,True,2026-03-10,Site B - Moran,oil_and_gas,Incident,Housekeeping,A rigger observed a torn notice board sheet near the muster point; replaced during rounds. Logged for routine follow-up.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15373,False,False
sif_guard_seed__OIL-00457,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00457,synthetic,True,2025-01-19,Site B - Moran,oil_and_gas,UA,Maintenance,Hot work permit was signed but the copy at the site was slightly torn; replaced with new copy. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,Fire extinguishing equipment on site,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15429,False,False
sif_guard_seed__OIL-00645,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00645,synthetic,True,2025-06-02,Site E - Barekuri Pipeline,oil_and_gas,Near Miss,Hot Work,Hot work permit was signed but the copy at the site was slightly torn; replaced with new copy. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,Fire extinguishing equipment on site,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15429,False,False
sif_guard_seed__OIL-00890,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00890,synthetic,True,2025-11-08,Site B - Moran,oil_and_gas,Near Miss,Hot Work,Hot work permit was signed but the copy at the site was slightly torn; replaced with new copy. Corrected on the spot.,None identified,UNKNOWN,UNKNOWN,Hot work permit,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Hot Work,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15429,False,False
sif_guard_seed__OIL-00828,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00828,synthetic,True,2025-09-26,Site B - Moran,oil_and_gas,Near Miss,Housekeeping,A shift technician reported a flickering light in the break room; maintenance ticket raised.,None identified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,No,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,0,False,False
sif_guard_seed__OIL-00923,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00923,synthetic,True,2025-12-06,Site A - Duliajan,oil_and_gas,UA,Vehicle Movement,Vehicle inspection checklist had a minor missing signature; corrected before dispatch. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,Fatigue management,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Driving,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15509,False,False
sif_guard_seed__OIL-00978,SIF-Guard project (internal),sif_guard_seed,N/A (internal project file),OIL-00978,synthetic,True,2026-01-16,Site C - Kumchai,oil_and_gas,UA,Transportation,Vehicle inspection checklist had a minor missing signature; corrected before dispatch. Noted during the daily safety walk.,None identified,UNKNOWN,UNKNOWN,Journey management plan,Adequate / Minor Gap,UNKNOWN,UNKNOWN,No,UNKNOWN,Driving,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2026-09-04T09:23:57Z,1.0.0,15509,False,False
