report_id,date,site,activity,report_type,report_text,sif_potential,life_saving_rule,hazard,barrier,barrier_status,risk_level,source
OIL-00421,2017-07-04,Real-Local_04,Mining,Incident,"Being approximately 5:00 a.m. approximately, when lifting the Kelly HQ towards the pulley of the frame to align it, the assistant Marco that is in the later one is struck the hand against the frame generating the injury.",No,Unmapped,Others,Unknown (not recorded in source),Unknown,MEDIUM,real_ihm_stefanini
OIL-00422,2017-07-04,Real-Local_03,Mining,Incident,"The collaborator moved from the infrastructure office (Julio to the toilets, when the pin of the right shoe is hooked on the bra of the left shoe causing not to take the step and fall untimely, causing injury described.",No,Unmapped,Others,Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00423,2017-07-05,Real-Local_09,Metals,Incident,"During the environmental monitoring activity in the area, the employee was surprised by a swarming swarm of weevils. During the exit of the place, endured suffering two stings, being one in the face and the other in the middle finger of the left hand.",No,Unmapped,Venomous Animals,Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00424,2017-07-06,Real-Local_05,Metals,Incident,"The Employee performed the activity of stripping cathodes, when pulling the cathode sheet his hand hit the side of another cathode, causing a blunt cut on his 2nd finger of the left hand.",No,Unmapped,Cut,Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00425,2017-07-09,Real-Local_04,Mining,Incident,"At 10:00 a.m., when the assistant cleaned the floor of module ""E"" in the central camp, she slipped back and immediately grabbed the laundry table to avoid falling to the floor; suffering the described injury.",No,Unmapped,Fall prevention (same level),Unknown (not recorded in source),Unknown,LOW,real_ihm_stefanini
OIL-00426,2025-01-01,Site B - Moran,Maintenance,UA,Continuous atmosphere monitoring was not maintained while a maintenance crew member worked inside the tank; monitor was left outside. Fortunately no one was in the immediate vicinity at the time.,Yes,Confined Space,Engulfment,Confined space entry permit,Missing,HIGH,synthetic
OIL-00427,2025-01-02,Site D - Jorajan,Production Operations,Near Miss,"A third-party worker noted the LOTO log entry had a minor formatting error, corrected on the spot.",No,Energy Isolation,None identified,Zero-energy check,Adequate / Minor Gap,LOW,synthetic
OIL-00428,2025-01-03,Site B - Moran,Maintenance,UC,A rigger bypassed the LOTO tag and re-energized the compressor unit while another crew was still working on it.,Yes,Energy Isolation,Unexpected energy release,Isolation verification,Bypassed,HIGH,synthetic
OIL-00429,2025-01-03,Site D - Jorajan,Production Operations,UA,"General cleanliness observation: canteen floor was slightly wet near the entrance, mopped promptly. Addressed before the shift ended.",No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00430,2025-01-03,Site E - Barekuri Pipeline,Maintenance,UA,"During pipeline maintenance, the line was not completely isolated before valve removal by a rigger. Work was stopped immediately once observed.",Yes,Energy Isolation,Electrical shock,Isolation verification,Missing,MEDIUM,synthetic
OIL-00431,2025-01-03,Site D - Jorajan,Production Operations,Near Miss,A rigger noted a squeaky door hinge in the changing room; lubricated same day. Noted during the daily safety walk.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00432,2025-01-04,Site B - Moran,Production Operations,UC,Minor housekeeping issue observed near office area; walkway was cluttered with empty boxes. Addressed before the shift ended.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00433,2025-01-04,Site B - Moran,Lifting Operations,Near Miss,No competent banksman was present while a maintenance crew member directed a crane lift. No injury occurred.,Yes,Safe Mechanical Lifting,Rigging failure,Load chart compliance,Failed,HIGH,synthetic
OIL-00434,2025-01-04,Site E - Barekuri Pipeline,Scaffolding,UC,Scaffold tag was found slightly discolored and hard to read; replaced during routine check. Noted during the daily safety walk.,No,Working at Height,None identified,Scaffold inspection tag,Adequate / Minor Gap,LOW,synthetic
OIL-00435,2025-01-05,Site D - Jorajan,Maintenance,UA,Hot work permit was signed but the copy at the site was slightly torn; replaced with new copy. No further action required.,No,Hot Work,None identified,Fire extinguishing equipment on site,Adequate / Minor Gap,LOW,synthetic
OIL-00436,2025-01-05,Site B - Moran,Maintenance,Incident,Minor housekeeping issue observed near office area; walkway was cluttered with empty boxes. No further action required.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00437,2025-01-05,Site D - Jorajan,Maintenance,UC,Interlock test was carried out as per schedule with no deviation found. Noted during the daily safety walk.,No,Bypassing Safety Controls,None identified,Alarm system,Adequate / Minor Gap,LOW,synthetic
OIL-00438,2025-01-06,Site D - Jorajan,Production Operations,UC,A third-party worker found the water cooler in the rest area was not working; complaint logged. Corrected on the spot.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00439,2025-01-07,Site A - Duliajan,Maintenance,UC,"General cleanliness observation: canteen floor was slightly wet near the entrance, mopped promptly. Logged for routine follow-up.",No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00440,2025-01-07,Site B - Moran,Maintenance,UC,A first-aid box in the admin building was found to be missing a few bandages; restocked.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00441,2025-01-07,Site E - Barekuri Pipeline,Confined Space Entry,UC,Gas testing equipment battery indicator was low but was replaced before any entry occurred.,No,Confined Space,None identified,Rescue plan/standby,Adequate / Minor Gap,LOW,synthetic
OIL-00442,2025-01-07,Site C - Kumchai,Maintenance,Incident,Noise from a printer in the office was reported as mildly disruptive. Noted during the daily safety walk.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00443,2025-01-08,Site A - Duliajan,Electrical Work,UA,Isolation certificate was not issued but an operator proceeded to open the hydraulic line for inspection. This was flagged as a high-priority observation.,Yes,Energy Isolation,Unexpected energy release,Lockout/Tagout (LOTO),Missing,HIGH,synthetic
OIL-00444,2025-01-09,Site E - Barekuri Pipeline,Lifting Operations,UC,A field engineer observed faded exclusion-zone markings near the hydraulic line; reported for repainting. Noted during the daily safety walk.,No,Line of Fire,None identified,Positioning awareness,Adequate / Minor Gap,LOW,synthetic
OIL-00445,2025-01-10,Site B - Moran,Production Operations,UC,Signboard directing to the emergency assembly point was slightly bent; straightened by a field engineer.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00446,2025-01-11,Site C - Kumchai,Housekeeping,UA,A shift technician was found not wearing safety glasses while filing paperwork in the site office.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00447,2025-01-11,Site E - Barekuri Pipeline,Production Operations,UC,A new joinee observed a torn notice board sheet near the muster point; replaced during rounds.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00448,2025-01-13,Site C - Kumchai,Maintenance,UC,A dustbin lid was found broken in the parking area; replacement requested.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00449,2025-01-13,Site C - Kumchai,Maintenance,UA,Noise from a printer in the office was reported as mildly disruptive. Corrected on the spot.,No,None,None identified,N/A,N/A,LOW,synthetic
OIL-00450,2025-01-14,Site A - Duliajan,Drilling Operations,Near Miss,JSA document was signed but missing one supervisor initial; obtained same shift.,No,Work Authorisation,None identified,Supervisory authorization,Adequate / Minor Gap,LOW,synthetic
OIL-00451,2025-01-15,Site C - Kumchai,Transportation,Near Miss,"During crane operation, a field engineer walked under the boom while the load was still suspended. Work was stopped immediately once observed.",Yes,Line of Fire,Struck by falling/moving object,Positioning awareness,Missing,HIGH,synthetic
OIL-00452,2025-01-15,Site A - Duliajan,Maintenance,UC,"A third-party worker began repair work on the transformer bay without confirming zero-energy state, panel was later found live.",Yes,Energy Isolation,Stored/residual energy,Isolation verification,Missing,HIGH,synthetic
OIL-00453,2025-01-15,Site B - Moran,Housekeeping,UA,A shift technician observed mild clutter of files near the printer station; tidied up.,No,None,None identified,N/A,N/A,LOW,synthetic
